,section,task_section,task,trial_id,cue_dir,valid_cue,key_resp.keys,key_resp.rt,correct_response,median_left_eye_x,mean_left_eye_x,participant_number,session_number,session_type,no_bad_eye_indicies,median_aai,mean_aai,eyes_open_baseline,eyes_closed_baseline,posner_baseline,posner_threshold,percentage_bad_eye
77,cue_centre,pos,posner0,73.0,centre,False,['right'],[0.48863800009712577],True,708.5,709.241,sub-18,ses-02,sn-at,0.0,0.06471064915570598,0.03301571610693575,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
78,cue_left,pos,posner0,74.0,left,True,['left'],[0.40467959991656244],True,725.0,725.2604,sub-18,ses-02,sn-at,0.0,0.010918002152693486,0.00886076174541908,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
79,cue_centre,pos,posner0,75.0,centre,True,['left'],[0.3543104000855237],True,725.5,727.0279040926002,sub-18,ses-02,sn-at,80.0,0.018283715970845778,0.021735050125673498,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.032
80,cue_right,pos,posner0,76.0,right,False,['left'],[0.37234710017219186],True,727.0,726.9824,sub-18,ses-02,sn-at,0.0,-0.014673235688271355,-0.012576586221808697,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
81,cue_centre,pos,posner0,77.0,centre,True,['right'],[0.3583929999731481],True,724.0,723.3342,sub-18,ses-02,sn-at,0.0,0.019523288983749106,-0.03133839593106054,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
82,cue_left,pos,posner0,78.0,left,False,['right'],[0.500224000075832],True,726.0,727.7354,sub-18,ses-02,sn-at,0.0,0.09531184471415097,0.12443994810684003,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
83,cue_right,pos,posner0,79.0,right,False,['left'],[0.3263272999320179],True,737.0,736.1576,sub-18,ses-02,sn-at,0.0,0.0014526320287058525,0.031909236047665955,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
84,cue_centre,pos,posner0,80.0,centre,True,['right'],[0.45204810006543994],True,733.5,733.0244,sub-18,ses-02,sn-at,0.0,-0.07298848068170682,-0.0005480968729881752,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
85,cue_right,pos,posner0,81.0,right,True,['right'],[0.39019010006450117],True,734.0,734.2598,sub-18,ses-02,sn-at,0.0,-0.001957676091611721,-0.011326152877269504,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
86,cue_right,pos,posner0,82.0,right,True,['right'],[0.4559639999642968],True,733.0,732.22399291722,sub-18,ses-02,sn-at,241.0,0.10603064046102824,0.11304367414516824,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0964
87,cue_right,pos,posner0,83.0,right,False,['left'],[0.35408259998075664],True,733.5,732.7612,sub-18,ses-02,sn-at,0.0,0.051273035179793446,0.01235662144176051,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
88,cue_centre,pos,posner0,84.0,centre,False,['left'],[0.40599840017966926],True,737.0,735.8234489051094,sub-18,ses-02,sn-at,308.0,0.004471229217061477,0.04142751467970088,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.1232
89,cue_centre,pos,posner0,85.0,centre,True,['right'],[0.3920818001497537],True,738.0,738.4411196911196,sub-18,ses-02,sn-at,410.0,-0.03725314167871581,0.0021112508787743756,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.164
90,cue_centre,pos,posner0,86.0,centre,True,['left'],[0.3719297000207007],True,724.0,723.4164,sub-18,ses-02,sn-at,0.0,0.038670491225654455,0.03977588877126229,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
91,cue_centre,pos,posner0,87.0,centre,True,['right'],[0.4059514000546187],True,728.0,727.7084,sub-18,ses-02,sn-at,0.0,-0.0771076739529781,-0.04972720511355927,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
92,cue_centre,pos,posner0,88.0,centre,True,['left'],[0.3336521000601351],True,728.0,727.7256,sub-18,ses-02,sn-at,0.0,-0.028579683873277154,0.003107091513718453,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
93,cue_left,pos,posner0,89.0,left,True,['left'],[0.3856091999914497],True,729.0,729.5822,sub-18,ses-02,sn-at,0.0,0.018314186949139326,0.01759898750627153,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
94,cue_left,pos,posner0,90.0,left,False,['right'],[0.47983849979937077],True,732.0,732.3606893721789,sub-18,ses-02,sn-at,63.0,-0.09258713452581097,-0.02975980260987195,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0252
95,cue_right,pos,posner0,91.0,right,True,['right'],[0.375729100080207],True,728.0,728.3912,sub-18,ses-02,sn-at,0.0,-0.02658300827291632,-0.019775308101508706,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
96,cue_right,pos,posner0,92.0,right,True,['right'],[0.4316414000932127],True,734.0,733.9526,sub-18,ses-02,sn-at,0.0,0.062209748474927044,0.06116433554199449,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
97,cue_left,pos,posner0,93.0,left,False,['right'],[0.3575820999685675],True,737.0,735.967,sub-18,ses-02,sn-at,0.0,0.01203792380750127,0.0059575303153936885,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
98,cue_centre,pos,posner0,94.0,centre,False,['right'],[0.4475279999896884],True,733.0,733.992,sub-18,ses-02,sn-at,0.0,0.042455434121380385,0.0864165723809113,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
99,cue_left,pos,posner0,95.0,left,True,['left'],[0.4834978000726551],True,736.0,734.5992741246797,sub-18,ses-02,sn-at,157.0,-0.04518176729967791,-0.04049385303773285,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0628
100,cue_centre,pos,posner0,96.0,centre,False,['right'],[0.45754579990170896],True,740.0,739.6228293096145,sub-18,ses-02,sn-at,137.0,0.021789084739946122,0.040408835523490956,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0548
101,cue_left,pos,posner0,97.0,left,True,['left'],[0.39335669996216893],True,735.0,734.2872,sub-18,ses-02,sn-at,0.0,0.01109698600908609,-0.02118175602799276,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
102,cue_right,pos,posner0,98.0,right,True,['right'],[0.5731361000798643],True,732.0,732.072,sub-18,ses-02,sn-at,0.0,-0.00971787463576216,0.08059369432405086,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0
103,cue_right,pos,posner0,99.0,right,True,['right'],[0.4352847000118345],True,742.0,741.4229995979091,sub-18,ses-02,sn-at,11.0,0.12862925756096197,0.14481012764338091,-0.045778707695488925,-0.12258280671059246,0.009299172194432636,0.09007513504074258,0.0044
104,cue_left,pos,posner1,0.0,left,True,['left'],[0.4686720999889076],True,662.0,664.0104,sub-18,ses-02,sn-at,0.0,0.03555859850169467,-0.020023572630765922,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
105,cue_right,pos,posner1,1.0,right,True,['right'],[0.3826268999837339],True,673.0,671.4506,sub-18,ses-02,sn-at,0.0,-0.0756846286084745,-0.0554513582798938,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
106,cue_right,pos,posner1,2.0,right,False,['left'],[0.4163154000416398],True,662.0,662.3748,sub-18,ses-02,sn-at,0.0,-0.1408500430809066,-0.15039281165190505,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
107,cue_centre,pos,posner1,3.0,centre,True,['left'],[0.39055350003764033],True,674.0,671.0812858312859,sub-18,ses-02,sn-at,57.0,0.02073574614446897,-0.004410013637371968,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0228
108,cue_right,pos,posner1,4.0,right,True,['right'],[0.4204161998350173],True,674.0,675.7798956661317,sub-18,ses-02,sn-at,8.0,-0.09047478268365652,-0.11244578545050724,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0032
109,cue_right,pos,posner1,5.0,right,True,['right'],[0.3982440000399947],True,679.0,681.1456,sub-18,ses-02,sn-at,0.0,0.0076254663485321944,0.02337641053917045,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
110,cue_left,pos,posner1,6.0,left,True,['left'],[0.3803912999574095],True,670.0,670.4184,sub-18,ses-02,sn-at,0.0,-0.08300699204632972,-0.07143980236957963,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
111,cue_centre,pos,posner1,7.0,centre,True,['right'],[0.5281682999338955],True,673.0,670.347,sub-18,ses-02,sn-at,0.0,-0.014251321557641226,0.034992107789267535,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
112,cue_centre,pos,posner1,8.0,centre,False,['left'],[0.382128199795261],True,679.0,679.168,sub-18,ses-02,sn-at,0.0,0.037387781266522924,0.044037264904873925,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
113,cue_left,pos,posner1,9.0,left,False,['right'],[0.4539889001753181],True,683.0,681.9881938690969,sub-18,ses-02,sn-at,86.0,0.00975111909011684,0.002112259910586055,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0344
114,cue_left,pos,posner1,10.0,left,False,['right'],[0.4380663000047207],True,675.0,675.9506,sub-18,ses-02,sn-at,0.0,0.04017173657104811,0.07078652967495548,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
115,cue_right,pos,posner1,11.0,right,False,['left'],[0.3780172998085618],True,680.0,679.6836,sub-18,ses-02,sn-at,0.0,0.058551979037811654,0.05567843605444209,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
116,cue_centre,pos,posner1,12.0,centre,True,['left'],[0.40394739992916584],True,675.0,675.0243298969073,sub-18,ses-02,sn-at,74.0,0.06247795831732475,0.06148112387704736,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0296
117,cue_right,pos,posner1,13.0,right,True,['right'],[0.5820455998182297],True,683.0,682.378026496117,sub-18,ses-02,sn-at,311.0,-0.029756245681097453,0.010297851379914121,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.1244
118,cue_right,pos,posner1,14.0,right,True,['right'],[0.3757777998689562],True,671.0,672.639,sub-18,ses-02,sn-at,0.0,-0.1096390783754681,-0.12240243176972163,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
119,cue_centre,pos,posner1,15.0,centre,True,['left'],[0.4121460998430848],True,672.5,671.629,sub-18,ses-02,sn-at,0.0,0.03625690121905652,-0.0028523222598687086,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
120,cue_centre,pos,posner1,16.0,centre,True,['right'],[0.3958821000996977],True,672.0,673.1263352506163,sub-18,ses-02,sn-at,66.0,0.11950375672781224,0.07297892044413426,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0264
121,cue_left,pos,posner1,17.0,left,True,['left'],[0.4296619000378996],True,681.0,679.9936,sub-18,ses-02,sn-at,0.0,-0.022082006851495507,-0.028397930738800665,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
122,cue_right,pos,posner1,18.0,right,False,['left'],[0.37753570009954274],True,675.0,675.8906,sub-18,ses-02,sn-at,0.0,-0.009590683131626067,0.015384467584535199,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
123,cue_centre,pos,posner1,19.0,centre,True,['left'],[0.47351959999650717],True,678.0,679.4724,sub-18,ses-02,sn-at,0.0,-0.025644425929799444,-0.04089697183298221,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
124,cue_centre,pos,posner1,20.0,centre,True,['right'],[0.359617100097239],True,671.0,674.6077210460772,sub-18,ses-02,sn-at,90.0,0.05297637453575247,0.0211213142695648,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.036
125,cue_left,pos,posner1,21.0,left,True,['left'],[0.4255123999901116],True,671.5,673.1601961585615,sub-18,ses-02,sn-at,53.0,0.039720696963162466,0.02982224285558098,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0212
126,cue_left,pos,posner1,22.0,left,True,['left'],[0.42341589997522533],True,683.0,682.7455596860801,sub-18,ses-02,sn-at,79.0,-0.06538572951114137,-0.05131065997968066,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0316
127,cue_centre,pos,posner1,23.0,centre,True,['left'],[0.39548059995286167],True,674.0,673.8508,sub-18,ses-02,sn-at,0.0,-0.0377075511268551,-0.02841304138840908,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
128,cue_centre,pos,posner1,24.0,centre,True,['right'],[0.5333410000894219],True,662.0,661.5426,sub-18,ses-02,sn-at,0.0,-0.06840882612357457,-0.07152817602336961,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
129,cue_centre,pos,posner1,25.0,centre,True,['left'],[0.44130170019343495],True,673.0,672.6775797762122,sub-18,ses-02,sn-at,87.0,-0.014514459282846585,-0.03753556829801133,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0348
130,cue_right,pos,posner1,26.0,right,True,['right'],[0.4532371999230236],True,672.0,672.6594,sub-18,ses-02,sn-at,0.0,-0.09925210259103298,-0.10962830761987125,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
131,cue_left,pos,posner1,27.0,left,True,['left'],[0.35343010001815856],True,679.0,678.153,sub-18,ses-02,sn-at,0.0,0.016516601031116015,0.0009313382668773102,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
132,cue_centre,pos,posner1,28.0,centre,True,['right'],[0.4352810999844223],True,681.0,681.1428,sub-18,ses-02,sn-at,0.0,0.03959033113812312,0.03432509823751315,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
133,cue_left,pos,posner1,29.0,left,False,['right'],[0.5130519999656826],True,666.0,667.4711538461538,sub-18,ses-02,sn-at,4.0,0.10637438123806767,0.11709563913648662,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0016
134,cue_centre,pos,posner1,30.0,centre,False,['right'],[0.4271450999658555],True,664.0,664.6436,sub-18,ses-02,sn-at,0.0,-0.04078625228949685,-0.010881701508916746,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
135,cue_centre,pos,posner1,31.0,centre,False,['left'],[0.39123860001564026],True,673.0,673.1235749185668,sub-18,ses-02,sn-at,44.0,-0.08836968782789126,-0.06570906141695855,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0176
136,cue_centre,pos,posner1,32.0,centre,True,['right'],[0.485084000043571],True,674.0,672.815415821501,sub-18,ses-02,sn-at,34.0,-0.03965476291030694,-0.019677194405421834,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0136
137,cue_right,pos,posner1,33.0,right,True,['right'],[0.39699840010143816],True,673.5,673.7916,sub-18,ses-02,sn-at,0.0,-0.09959509952276847,-0.13628193485347798,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
138,cue_centre,pos,posner1,34.0,centre,True,['right'],[0.4408219999168068],True,670.0,670.6431777378815,sub-18,ses-02,sn-at,271.0,0.007080013886689658,0.03709268466925263,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.1084
139,cue_centre,pos,posner1,35.0,centre,True,['right'],[0.4729190000798553],True,671.0,668.489,sub-18,ses-02,sn-at,0.0,0.029529592906235476,0.06564926005733923,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
140,cue_right,pos,posner1,36.0,right,True,['right'],[0.43083069985732436],True,675.0,676.4666,sub-18,ses-02,sn-at,0.0,-0.10710161323696266,-0.0932395363553229,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
141,cue_centre,pos,posner1,37.0,centre,True,['left'],[0.4108326002024114],True,662.0,663.6135990139687,sub-18,ses-02,sn-at,66.0,0.021694320380533573,0.06785353378898193,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0264
142,cue_right,pos,posner1,38.0,right,False,['left'],[0.5007657001260668],True,673.0,673.2436681222707,sub-18,ses-02,sn-at,210.0,0.016690278021567827,0.06268724875051841,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.084
143,cue_left,pos,posner1,39.0,left,True,['left'],[0.39868519990704954],True,676.0,676.3098,sub-18,ses-02,sn-at,0.0,0.011925738965893818,-0.009441437212610919,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
144,cue_right,pos,posner1,40.0,right,True,['right'],[0.5325261999387294],True,675.5,674.8842759727236,sub-18,ses-02,sn-at,7.0,-0.07563473777852893,-0.06888148106443046,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0028
145,cue_centre,pos,posner1,41.0,centre,False,['left'],[0.3827379001304507],True,678.0,676.8312,sub-18,ses-02,sn-at,0.0,-0.021093831819368095,-0.018907947704629276,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
146,cue_centre,pos,posner1,42.0,centre,True,['right'],[0.42464570002630353],True,666.0,665.2754,sub-18,ses-02,sn-at,0.0,0.03395166876389144,0.016950618999830133,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
147,cue_centre,pos,posner1,43.0,centre,True,['right'],[0.44045350002124906],True,674.0,673.2862,sub-18,ses-02,sn-at,0.0,-0.08734816286225433,-0.07076917922341354,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
148,cue_centre,pos,posner1,44.0,centre,True,['right'],[0.5723504000343382],True,671.0,670.9396,sub-18,ses-02,sn-at,0.0,0.06132325611127519,0.03732303479074446,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
149,cue_centre,pos,posner1,45.0,centre,False,['right'],[0.45239739981479943],True,677.0,677.386,sub-18,ses-02,sn-at,0.0,-0.08719616201323631,-0.06350247290652476,-0.045778707695488925,-0.12258280671059246,-0.012750432268320252,0.06640101814649575,0.0
